DATE,Spot exchange rate - Deutschemark into Sterling,Spot exchange rate - Euro into Sterling,Spot exchange rate - French Franc into Sterling,Spot exchange rate - Italian Lire into Sterling,Spot exchange rate - Japanese Yen into Sterling,Spot exchange rate - US $ into Sterling
05-Aug-76,4.5406,,8.8787,1493.2541,523.8905,1.7879
06-Aug-76,4.5422,,8.9034,1494.4472,524.0583,1.7889
09-Aug-76,4.551,,8.8926,1495.288,523.6111,1.7889
10-Aug-76,4.5521,,8.9173,1496.3565,523.9038,1.7899
11-Aug-76,4.5417,,8.9141,1496.1466,523.4322,1.7889
12-Aug-76,4.5388,,8.93,1493.989,522.53,1.786
13-Aug-76,4.5075,,8.9089,1491.9069,518.9056,1.78
16-Aug-76,4.5023,,8.9125,1492.1739,516.467,1.78
17-Aug-76,4.4799,,8.9091,1496.955,514.2894,1.7879
18-Aug-76,4.4833,,8.8934,1494.0395,514.5908,1.7851
19-Aug-76,4.4829,,8.8774,1491.2722,514.1673,1.7819
20-Aug-76,4.4888,,8.8867,1492.3943,515.5706,1.7809
23-Aug-76,4.4811,,8.8703,1494.1232,516.6619,1.7819
24-Aug-76,4.4707,,8.8191,1488.2929,512.1695,1.7759
25-Aug-76,4.4722,,8.8159,1484.5035,511.2356,1.7699
26-Aug-76,4.4692,,8.7737,1485.8528,511.9066,1.7721
27-Aug-76,4.4681,,8.7575,1490.2557,510.7046,1.7699
31-Aug-76,4.4914,,8.7605,1493.0878,513.9454,1.7759
01-Sep-76,4.4705,,8.7369,1490.5147,512.1538,1.774
02-Sep-76,4.4715,,8.7303,1491.093,511.5991,1.773
03-Sep-76,4.4703,,8.7347,1490.3362,510.1345,1.7721
06-Sep-76,4.4705,,8.7365,1490.2476,510.099,1.7721
07-Sep-76,4.4659,,8.727,1488.5301,509.5765,1.7709
08-Sep-76,4.4586,,8.7235,1487.5561,509.0452,1.7709
09-Sep-76,4.3851,,8.6137,1468.5856,499.7246,1.7479
10-Sep-76,4.4013,,8.636,1473.2285,502.966,1.7528
13-Sep-76,4.3874,,8.6137,1469.547,500.9481,1.7479
14-Sep-76,4.3504,,8.5616,1463.0178,498.2521,1.7391
15-Sep-76,4.3062,,8.4766,1456.7571,495.9265,1.7331
16-Sep-76,4.3269,,8.5074,1465.0249,499.7511,1.7419
17-Sep-76,4.2977,,8.4879,1458.2072,497.9181,1.734
20-Sep-76,4.2509,,8.4452,1448.5332,493.3808,1.7179
21-Sep-76,4.2587,,8.4297,1449.3406,494.8754,1.7179
22-Sep-76,4.2396,,8.4096,1449.9356,492.5491,1.7159
23-Sep-76,4.2401,,8.4091,1453.5806,492.2259,1.7109
24-Sep-76,4.2212,,8.3726,1447.6268,491.0433,1.7059
27-Sep-76,4.1621,,8.2754,1432.1228,484.7538,1.6861
28-Sep-76,4.1003,,8.1772,1420.6834,479.0037,1.6661
29-Sep-76,4.0831,,8.1868,1423.575,478.6376,1.665
30-Sep-76,4.0638,,8.2321,1433.7321,478.3277,1.6681
01-Oct-76,4.0626,,8.2308,1450.1403,476.8188,1.6611
04-Oct-76,4.1136,,8.2808,1415.2823,480.5767,1.6739
05-Oct-76,4.0689,,8.2113,1401.8356,478.288,1.6639
06-Oct-76,4.016,,8.1126,1381.7491,474.1425,1.6469
07-Oct-76,4.0743,,8.2571,1403.0724,480.4462,1.6681
08-Oct-76,4.0591,,8.2413,1398.6742,480.3679,1.6639
11-Oct-76,4.0578,,8.2447,1393.476,480.5833,1.6589
12-Oct-76,4.0328,,8.2551,1389.0293,479.445,1.654
13-Oct-76,4.0207,,8.2965,1392.6681,480.4374,1.654
14-Oct-76,3.9881,,8.1962,1381.2057,479.4248,1.6399
15-Oct-76,4.0339,,8.2682,1392.6185,483.6109,1.651
18-Oct-76,4.0412,,8.2948,1443.1151,484.1258,1.654
19-Oct-76,4.0147,,8.2264,1434.5881,482.0183,1.6499
20-Oct-76,3.9824,,8.1729,1428.1564,480.6612,1.6461
21-Oct-76,3.9932,,8.1933,1431.9796,482.13,1.6469
22-Oct-76,3.9948,,8.2037,1432.112,483.9682,1.648
25-Oct-76,3.8317,,7.9536,1376.3327,467.3634,1.5939
26-Oct-76,3.8692,,8.0221,1385.9425,471.1242,1.6041
27-Oct-76,3.7976,,7.9053,1366.8479,463.7949,1.582
28-Oct-76,3.7519,,7.8361,1355.3685,460.0419,1.5669
29-Oct-76,3.8064,,7.9316,1369.5111,466.7915,1.586
01-Nov-76,3.8223,,7.9189,1366.3391,468.9326,1.586
02-Nov-76,3.8362,,7.9382,1378.1537,470.2586,1.5921
03-Nov-76,3.8504,,7.9778,1384.865,472.4551,1.601
04-Nov-76,3.9589,,8.151,1410.2737,482.9268,1.6351
05-Nov-76,3.9558,,8.1553,1413.41,481.6215,1.634
08-Nov-76,3.9051,,8.0525,1398.1632,474.4091,1.616
09-Nov-76,3.9327,,8.1078,1408.1736,478.4813,1.6271
10-Nov-76,3.9439,,8.1351,1413.5198,480.7584,1.6329
11-Nov-76,3.9247,,8.086,1406.1125,478.9688,1.625
12-Nov-76,3.9201,,8.0886,1405.4042,478.4821,1.6239
15-Nov-76,3.9707,,8.1755,1420.3676,483.6027,1.641
16-Nov-76,3.9748,,8.1892,1422.3495,484.7966,1.6431
17-Nov-76,4.0057,,8.2523,1432.2408,488.2545,1.6551
18-Nov-76,4.0244,,8.3166,1437.9624,490.4562,1.662
19-Nov-76,4.0682,,8.4122,1455.3529,496.9764,1.6821
22-Nov-76,3.9532,,8.2081,1424.9802,486.1649,1.6469
23-Nov-76,3.9736,,8.2419,1430.7101,488.6743,1.654
24-Nov-76,3.9608,,8.2164,1424.7661,486.6095,1.6469
25-Nov-76,3.9566,,8.2223,1424.288,486.0933,1.6461
26-Nov-76,3.9636,,8.2373,1429.9675,487.0946,1.6491
29-Nov-76,3.957,,8.223,1424.9802,486.8731,1.6469
30-Nov-76,3.977,,8.2562,1430.2543,490.8286,1.6529
01-Dec-76,4.0122,,8.305,1438.7934,493.5309,1.662
02-Dec-76,4.0172,,8.3145,1439.8558,493.8455,1.6639
03-Dec-76,3.9986,,8.3083,1438.3779,495.0267,1.662
06-Dec-76,3.9682,,8.2872,1434.5882,491.7427,1.6581
07-Dec-76,4.0163,,8.3638,1447.7334,495.6893,1.6731
08-Dec-76,4.0136,,8.3533,1445.0261,495.4972,1.672
09-Dec-76,4.0068,,8.3288,1445.9528,494.395,1.6711
10-Dec-76,4.0035,,8.3371,1445.9194,492.4231,1.6711
13-Dec-76,4.0285,,8.3899,1455.0736,495.3066,1.681
14-Dec-76,4.0139,,8.3666,1451.1082,495.2181,1.677
15-Dec-76,4.0263,,8.3882,1454.6533,495.4747,1.681
16-Dec-76,3.9704,,8.3029,1440.0222,491.4661,1.6639
17-Dec-76,3.9804,,8.3333,1445.1345,492.149,1.67
20-Dec-76,3.9841,,8.3903,1455.6052,493.7804,1.6821
21-Dec-76,3.9851,,8.396,1456.1292,494.4697,1.6829
22-Dec-76,3.9882,,8.3925,1457.6913,494.7709,1.6849
23-Dec-76,3.9879,,8.3952,1460.1146,494.1991,1.6841
24-Dec-76,3.9955,,8.4113,1469.4039,495.2592,1.688
29-Dec-76,4.0165,,8.4568,1491.9602,499.565,1.705
30-Dec-76,4.0122,,8.4393,1487.6725,497.8233,1.7001
31-Dec-76,4.0164,,8.4492,1489.5419,499.1409,1.7021
04-Jan-77,4.0067,,8.4247,1495.0272,498.4278,1.7087
05-Jan-77,4.0206,,8.4543,1497.3895,500.0711,1.7114
06-Jan-77,4.0133,,8.4551,1492.9249,499.49,1.7062
07-Jan-77,4.0317,,8.4642,1493.8543,499.6288,1.7058
10-Jan-77,4.0798,,8.5191,1496.221,499.6801,1.7086
11-Jan-77,4.0605,,8.4894,1494.4559,498.9197,1.706
12-Jan-77,4.0615,,8.4878,1495.5095,499.078,1.7073
13-Jan-77,4.0891,,8.5214,1499.4179,500.319,1.7102
14-Jan-77,4.0975,,8.5324,1501.1503,499.5849,1.7112
17-Jan-77,4.1066,,8.5391,1511.8363,499.8659,1.7141
18-Jan-77,4.122,,8.548,1513.3331,499.4403,1.7157
19-Jan-77,4.139,,8.5624,1515.8889,496.6809,1.7185
20-Jan-77,4.129,,8.5424,1514.3081,498.5824,1.717
21-Jan-77,4.1222,,8.5364,1513.1126,498.3026,1.7158
24-Jan-77,4.155,,8.562,1515.4637,498.3371,1.7187
25-Jan-77,4.1764,,8.569,1516.5968,497.3365,1.7194
26-Jan-77,4.1719,,8.5529,1515.6446,495.3587,1.7191
27-Jan-77,4.1677,,8.5361,1514.7538,496.7589,1.7177
28-Jan-77,4.1507,,8.5297,1512.6076,495.8892,1.7141
31-Jan-77,4.1354,,8.5265,1512.7157,494.606,1.715
01-Feb-77,4.1404,,8.5363,1513.4142,493.9783,1.7155
02-Feb-77,4.1527,,8.542,1513.8991,494.5291,1.7164
03-Feb-77,4.1506,,8.53,1512.0152,494.2101,1.7144
04-Feb-77,4.1532,,8.5323,1513.0537,494.0339,1.7148
07-Feb-77,4.142,,8.5228,1512.7916,493.6848,1.7146
08-Feb-77,4.1399,,8.5293,1512.9828,491.9767,1.7154
09-Feb-77,4.1336,,8.533,1514.3917,490.6385,1.7169
10-Feb-77,4.1323,,8.5339,1514.1247,490.1123,1.7165
11-Feb-77,4.1184,,8.5198,1512.4854,488.0681,1.7127
14-Feb-77,4.0696,,8.4608,1500.5371,478.8655,1.701
15-Feb-77,4.0904,,8.4704,1502.3865,484.8781,1.703
16-Feb-77,4.0985,,8.484,1505.4288,484.9929,1.7067
17-Feb-77,4.089,,8.4936,1504.2451,482.651,1.7053
18-Feb-77,4.0796,,8.5035,1504.0597,482.9698,1.7048
21-Feb-77,4.0769,,8.5119,1505.0917,482.0317,1.7051
22-Feb-77,4.0862,,8.5277,1507.9991,484.0185,1.7082
23-Feb-77,4.0927,,8.5149,1508.0845,484.1381,1.7082
24-Feb-77,4.1051,,8.5159,1507.9902,483.8481,1.7079
25-Feb-77,4.0911,,8.517,1508.9531,481.768,1.7087
28-Feb-77,4.0943,,8.5332,1514.1153,484.4141,1.7128
01-Mar-77,4.0965,,8.5237,1516.085,483.866,1.7128
02-Mar-77,4.0989,,8.5278,1517.4126,483.004,1.7143
03-Mar-77,4.0931,,8.5333,1516.8983,482.2497,1.7143
04-Mar-77,4.093,,8.54,1516.6328,483.0909,1.714
07-Mar-77,4.1082,,8.5606,1519.29,484.1363,1.7171
08-Mar-77,4.1123,,8.5595,1519.5634,484.2197,1.7177
09-Mar-77,4.1214,,8.5627,1519.8339,484.962,1.7182
10-Mar-77,4.1119,,8.5696,1517.7452,483.7698,1.7158
11-Mar-77,4.1167,,8.5728,1520.4299,484.2698,1.718
14-Mar-77,4.1162,,8.5772,1529.2344,483.5297,1.7194
15-Mar-77,4.1165,,8.5749,1526.2198,483.9892,1.7192
16-Mar-77,4.1147,,8.5739,1524.9413,484.4973,1.7196
17-Mar-77,4.1101,,8.5661,1524.2346,484.1282,1.7189
18-Mar-77,4.1034,,8.558,1522.9817,482.3334,1.7171
21-Mar-77,4.1023,,8.5576,1524.1897,479.2985,1.7173
22-Mar-77,4.1003,,8.5474,1523.5711,479.0966,1.7167
23-Mar-77,4.1027,,8.5455,1524.722,475.9785,1.7179
24-Mar-77,4.106,,8.5474,1524.639,478.463,1.718
25-Mar-77,4.1056,,8.5433,1524.1983,478.3516,1.7176
28-Mar-77,4.1049,,8.5477,1525.3519,475.8259,1.7189
29-Mar-77,4.1094,,8.5489,1525.6237,475.3625,1.7194
30-Mar-77,4.1123,,8.5441,1526.6395,476.892,1.7207
31-Mar-77,4.1122,,8.5489,1526.6749,477.2762,1.7201
01-Apr-77,4.1142,,8.5502,1525.8843,474.5304,1.7195
04-Apr-77,4.1109,,8.5479,1526.1531,471.8889,1.7199
05-Apr-77,4.1063,,8.5445,1526.0671,469.739,1.7199
06-Apr-77,4.1038,,8.5449,1525.7067,469.919,1.7193
07-Apr-77,4.0998,,8.5454,1525.69,469.9785,1.7187
12-Apr-77,4.0871,,8.5441,1525.4488,465.019,1.7193
13-Apr-77,4.0719,,8.5464,1525.2019,468.8246,1.7197
14-Apr-77,4.0699,,8.5361,1524.8423,469.7941,1.7179
15-Apr-77,4.0679,,8.5393,1524.9826,470.9381,1.718
18-Apr-77,4.0673,,8.5382,1526.2282,472.9829,1.7195
19-Apr-77,4.0651,,8.5271,1525.6124,474.5643,1.719
20-Apr-77,4.083,,8.527,1525.1965,478.021,1.7195
21-Apr-77,4.078,,8.5294,1525.2253,475.7647,1.7193
22-Apr-77,4.0765,,8.5289,1524.1721,476.3167,1.7185
25-Apr-77,4.071,,8.5267,1523.8963,477.9958,1.7191
26-Apr-77,4.0748,,8.5317,1524.5006,478.4534,1.7192
27-Apr-77,4.0634,,8.5218,1525.0352,477.9602,1.7199
28-Apr-77,4.0531,,8.5251,1524.6236,476.1945,1.7193
29-Apr-77,4.0464,,8.5174,1524.5032,477.7075,1.7193
02-May-77,4.0491,,8.5189,1524.7693,478.0488,1.7196
03-May-77,4.0635,,8.5234,1524.85,478.1996,1.7194
04-May-77,4.0383,,8.507,1524.7772,475.7243,1.7199
05-May-77,4.0343,,8.5068,1524.0971,474.0211,1.7189
06-May-77,4.0386,,8.5097,1523.9576,475.6321,1.7182
09-May-77,4.0545,,8.512,1523.7533,477.8542,1.7189
10-May-77,4.0628,,8.5143,1524.2427,476.5622,1.7192
11-May-77,4.0801,,8.5302,1524.465,477.984,1.7198
12-May-77,4.0677,,8.5319,1523.8447,478.6318,1.7191
13-May-77,4.0611,,8.5169,1523.9848,476.9061,1.7192
16-May-77,4.0617,,8.5199,1523.6384,477.2222,1.7191
17-May-77,4.0535,,8.5146,1523.3752,476.8572,1.7189
18-May-77,4.0495,,8.5043,1522.7114,476.8322,1.7185
19-May-77,4.0469,,8.5036,1522.1452,475.6865,1.7179
20-May-77,4.0521,,8.509,1521.9167,476.1465,1.7177
23-May-77,4.0573,,8.513,1521.3047,476.4649,1.7173
24-May-77,4.0506,,8.5044,1520.7729,476.8477,1.7167
25-May-77,4.0494,,8.5011,1522.1639,476.6537,1.7186
26-May-77,4.0412,,8.497,1521.3562,475.8639,1.7173
27-May-77,4.0472,,8.4969,1520.6927,475.9247,1.7169
31-May-77,4.051,,8.4943,1522.0832,476.5373,1.7188
01-Jun-77,4.0538,,8.4947,1522.5288,476.6693,1.7194
02-Jun-77,4.0435,,8.4839,1520.9666,475.0262,1.7175
03-Jun-77,4.0469,,8.4976,1521.2347,474.6557,1.7179
06-Jun-77,4.0469,,8.4976,1521.2347,474.6557,1.7179
08-Jun-77,4.0534,,8.4947,1521.3881,471.4705,1.7185
09-Jun-77,4.0516,,8.4983,1521.4198,472.0101,1.7184
10-Jun-77,4.0531,,8.5012,1521.516,470.3496,1.7188
13-Jun-77,4.0524,,8.5006,1522.0102,467.0478,1.7193
14-Jun-77,4.0499,,8.4997,1521.9562,468.1382,1.7192
15-Jun-77,4.0512,,8.4983,1522.0179,469.1069,1.7196
16-Jun-77,4.0477,,8.499,1521.7867,468.1654,1.7193
17-Jun-77,4.0501,,8.4995,1521.8779,468.9936,1.7195
20-Jun-77,4.0565,,8.4995,1521.76,468.9693,1.7196
21-Jun-77,4.0555,,8.4968,1521.3225,468.4233,1.7193
22-Jun-77,4.0499,,8.5117,1521.6249,467.2425,1.7197
23-Jun-77,4.0482,,8.4962,1521.7109,467.4144,1.7197
24-Jun-77,4.049,,8.5089,1521.6765,467.638,1.7197
27-Jun-77,4.0512,,8.4875,1521.9446,466.9212,1.7201
28-Jun-77,4.0495,,8.4859,1522.1754,465.7983,1.7204
29-Jun-77,4.0235,,8.4642,1522.6548,459.9373,1.721
30-Jun-77,4.0242,,8.4599,1522.0328,460.1535,1.7202
01-Jul-77,4.0238,,8.4592,1521.421,459.7369,1.7198
04-Jul-77,3.9911,,8.3787,1521.9493,455.8795,1.7203
05-Jul-77,3.978,,8.3868,1521.3472,455.4838,1.7203
06-Jul-77,3.9867,,8.3896,1520.6687,456.8459,1.7207
07-Jul-77,3.9648,,8.375,1519.4481,455.0604,1.72
08-Jul-77,3.964,,8.3745,1519.215,455.0405,1.7196
11-Jul-77,3.925,,8.3518,1518.2785,452.7384,1.72
12-Jul-77,3.9386,,8.3678,1518.3301,454.166,1.72
13-Jul-77,3.925,,8.3637,1518.2552,454.5905,1.7205
14-Jul-77,3.9409,,8.3663,1517.9791,455.153,1.7197
15-Jul-77,3.9254,,8.3537,1517.4588,456.1318,1.7195
18-Jul-77,3.9019,,8.3419,1517.416,453.83,1.7199
19-Jul-77,3.8983,,8.3132,1516.6123,454.0548,1.7201
20-Jul-77,3.8923,,8.2928,1516.3626,455.6744,1.7205
21-Jul-77,3.8931,,8.3107,1516.771,455.1173,1.7195
22-Jul-77,3.8833,,8.3019,1516.8613,454.4307,1.7197
25-Jul-77,3.8644,,8.2705,1515.5758,454.5179,1.7199
26-Jul-77,3.8646,,8.2599,1515.6681,454.7348,1.7202
27-Jul-77,3.9227,,8.3762,1530.8281,460.0304,1.7378
28-Jul-77,3.9447,,8.4102,1531.3518,461.5607,1.738
29-Jul-77,3.9797,,8.492,1532.0405,463.3391,1.7375
01-Aug-77,3.9953,,8.4905,1532.3946,464.1329,1.738
02-Aug-77,3.9806,,8.4408,1532.4356,463.2233,1.7385
03-Aug-77,3.9775,,8.4312,1532.7071,461.7237,1.7394
04-Aug-77,3.9981,,8.4513,1534.1532,462.1247,1.7396
05-Aug-77,3.9923,,8.4604,1533.1071,462.3499,1.7394
08-Aug-77,4.0207,,8.5006,1531.8134,462.3221,1.7374
09-Aug-77,4.0125,,8.4959,1532.5722,462.127,1.7383
10-Aug-77,4.0341,,8.5124,1533.2764,462.574,1.739
11-Aug-77,4.0238,,8.5128,1533.8837,462.4605,1.7389
12-Aug-77,4.0476,,8.5292,1535.9575,462.9163,1.738
15-Aug-77,4.054,,8.5663,1535.0502,465.6173,1.739
16-Aug-77,4.0732,,8.5861,1538.9472,466.0001,1.7403
17-Aug-77,4.0689,,8.5611,1539.6922,464.1957,1.7413
18-Aug-77,4.05,,8.5501,1538.2761,463.8643,1.7396
19-Aug-77,4.0525,,8.5454,1537.7651,464.9478,1.7404
22-Aug-77,4.0381,,8.5271,1535.4605,464.0047,1.7398
23-Aug-77,4.036,,8.5272,1535.7575,464.2923,1.7399
24-Aug-77,4.0153,,8.5125,1534.6023,463.6099,1.7408
25-Aug-77,4.0363,,8.5184,1535.7395,464.6659,1.7413
26-Aug-77,4.0327,,8.5402,1535.8692,465.114,1.742
30-Aug-77,4.0486,,8.5611,1537.4054,465.7168,1.7423
31-Aug-77,4.0369,,8.5446,1537.0983,466.1386,1.7429
01-Sep-77,4.0392,,8.5402,1537.2661,467.1977,1.7423
02-Sep-77,4.0389,,8.5519,1536.9689,466.7354,1.7422
05-Sep-77,4.0459,,8.5562,1536.5579,466.2331,1.7413
06-Sep-77,4.0447,,8.5614,1537.3138,466.0976,1.7419
07-Sep-77,4.0378,,8.5481,1537.412,466.5046,1.7429
08-Sep-77,4.0463,,8.5765,1538.4961,465.0858,1.7432
09-Sep-77,4.0499,,8.5827,1539.2722,464.899,1.7425
12-Sep-77,4.0574,,8.6027,1540.8507,464.851,1.7433
13-Sep-77,4.0582,,8.6099,1541.3425,465.1925,1.7436
14-Sep-77,4.066,,8.6221,1543.3915,465.9897,1.7443
15-Sep-77,4.0564,,8.6025,1541.6935,465.5074,1.7438
16-Sep-77,4.0568,,8.5986,1540.5493,465.4066,1.7429
19-Sep-77,4.0482,,8.5872,1539.4925,465.0269,1.742
20-Sep-77,4.0457,,8.5843,1538.7383,464.833,1.7416
21-Sep-77,4.0437,,8.5808,1538.2766,464.9327,1.7423
22-Sep-77,4.0517,,8.5848,1539.7673,465.059,1.7431
23-Sep-77,4.0567,,8.593,1540.8131,465.1462,1.7431
26-Sep-77,4.0553,,8.587,1540.9797,464.9586,1.7439
27-Sep-77,4.0642,,8.5919,1541.8133,464.931,1.7436
28-Sep-77,4.0605,,8.584,1541.6145,465.3453,1.7445
29-Sep-77,4.0513,,8.5751,1541.3575,463.3582,1.7449
30-Sep-77,4.0301,,8.5409,1541.592,460.641,1.7475
03-Oct-77,4.0203,,8.539,1546.422,457.7009,1.7562
04-Oct-77,4.0353,,8.5821,1547.8264,458.026,1.7561
05-Oct-77,4.0405,,8.5759,1549.0593,458.1989,1.7571
06-Oct-77,4.0314,,8.5675,1550.2955,454.8566,1.7596
07-Oct-77,4.0314,,8.5641,1550.5933,452.7408,1.7589
10-Oct-77,4.0347,,8.5755,1550.9117,452.5678,1.7598
11-Oct-77,4.047,,8.5932,1551.2624,453.2673,1.7591
12-Oct-77,4.0368,,8.5814,1553.5907,452.0924,1.7622
13-Oct-77,4.0317,,8.5718,1554.7893,449.0751,1.7644
14-Oct-77,4.0222,,8.5817,1556.8136,446.8492,1.7676
17-Oct-77,4.009,,8.57,1559.4455,447.4144,1.7725
18-Oct-77,4.0118,,8.5908,1560.6799,447.4895,1.7735
19-Oct-77,4.02,,8.5991,1561.837,449.3004,1.7754
20-Oct-77,4.0265,,8.6133,1560.3736,449.3788,1.7713
21-Oct-77,4.0175,,8.6023,1558.077,449.6662,1.7702
24-Oct-77,4.0125,,8.5902,1561.0638,447.1843,1.7744
25-Oct-77,4.0211,,8.6193,1563.7085,448.3222,1.7768
26-Oct-77,4.0228,,8.6202,1564.2293,447.3952,1.7782
27-Oct-77,4.0291,,8.6116,1564.1194,444.125,1.7765
28-Oct-77,4.0207,,8.6082,1564.8245,444.9575,1.7772
31-Oct-77,4.1459,,8.8908,1617.5052,458.6491,1.8396
01-Nov-77,4.1263,,8.8508,1616.7017,454.0289,1.8425
02-Nov-77,4.132,,8.8621,1612.7859,455.6256,1.8372
03-Nov-77,4.0636,,8.7405,1588.2556,448.3767,1.8087
04-Nov-77,4.0716,,8.735,1585.3914,448.7811,1.804
07-Nov-77,4.0781,,8.7742,1587.2557,448.4839,1.8068
08-Nov-77,4.0851,,8.7718,1589.5683,447.9084,1.809
09-Nov-77,4.092,,8.8386,1592.2312,447.4076,1.811
10-Nov-77,4.0869,,8.853,1595.9916,447.7348,1.816
11-Nov-77,4.0899,,8.8567,1596.7647,447.8684,1.8175
14-Nov-77,4.0812,,8.8329,1597.1007,445.1807,1.8184
15-Nov-77,4.0841,,8.8328,1595.962,445.2559,1.817
16-Nov-77,4.0821,,8.8249,1595.8923,445.651,1.8175
17-Nov-77,4.087,,8.8296,1597.2826,447.6901,1.8184
18-Nov-77,4.0848,,8.8451,1600.6886,445.0975,1.8229
21-Nov-77,4.0815,,8.8494,1600.3846,442.3992,1.8238
22-Nov-77,4.0557,,8.8003,1591.4222,436.7568,1.814
23-Nov-77,4.0569,,8.8101,1593.7206,435.9462,1.8172
24-Nov-77,4.0354,,8.7964,1593.0161,436.0872,1.8165
25-Nov-77,4.0235,,8.7992,1591.7398,435.5748,1.8155
28-Nov-77,4.0274,,8.8205,1595.6884,436.958,1.8199
29-Nov-77,4.0344,,8.8048,1591.9487,442.3088,1.8146
30-Nov-77,4.045,,8.82,1594.1605,444.8972,1.8165
01-Dec-77,4.0199,,8.8106,1594.499,441.3676,1.8173
02-Dec-77,4.077,,8.8101,1595.7314,440.9133,1.8197
05-Dec-77,4.0049,,8.8487,1604.2345,443.0229,1.8309
06-Dec-77,3.9702,,8.8221,1597.0141,441.0071,1.8237
07-Dec-77,3.953,,8.8072,1597.9152,440.7696,1.824
08-Dec-77,3.9724,,8.8362,1604.2344,441.6193,1.8285
09-Dec-77,4.002,,8.853,1607.5817,443.6538,1.8295
12-Dec-77,3.9791,,8.8396,1608.2625,442.4553,1.8309
13-Dec-77,3.9567,,8.8481,1611.9364,444.7406,1.8399
14-Dec-77,3.9425,,8.8563,1613.596,438.7891,1.8466
15-Dec-77,3.9692,,8.8711,1619.8191,442.7259,1.847
16-Dec-77,3.9543,,8.8827,1623.228,445.7392,1.853
19-Dec-77,3.9586,,8.9486,1636.6143,450.7989,1.8717
20-Dec-77,3.9863,,8.9717,1650.1815,453.3518,1.887
21-Dec-77,3.9871,,8.9325,1645.7756,452.4965,1.8825
22-Dec-77,4.0012,,8.8952,1630.3951,448.5212,1.858
23-Dec-77,4.0035,,8.898,1633.187,449.3661,1.8615
28-Dec-77,4.018,,8.9184,1651.4231,454.3303,1.8895
29-Dec-77,4.0209,,8.9721,1667.5507,459.1668,1.912
30-Dec-77,4.0145,,9.0074,1672.0685,459.1929,1.9185
03-Jan-78,4.0546,,9.0366,1693.2811,465.7574,1.9545
04-Jan-78,4.0614,,9.0602,1691.3206,465.5254,1.963
05-Jan-78,4.0479,,8.9561,1650.9163,454.4472,1.8845
06-Jan-78,4.0715,,9.0443,1669.3068,459.4738,1.9097
09-Jan-78,4.1145,,9.0882,1682.0531,463.1768,1.9207
10-Jan-78,4.0991,,9.0873,1679.5049,463.2713,1.9195
11-Jan-78,4.0895,,9.0755,1686.6173,464.4429,1.9322
12-Jan-78,4.0852,,9.0809,1685.0753,463.9642,1.9352
13-Jan-78,4.093,,9.0808,1693.3089,465.4913,1.9275
16-Jan-78,4.095,,9.0894,1688.768,466.0853,1.9298
17-Jan-78,4.1013,,9.118,1681.1632,465.0165,1.921
18-Jan-78,4.0983,,9.1342,1681.5318,465.9655,1.9223
19-Jan-78,4.1084,,9.1735,1688.0983,467.9938,1.9329
20-Jan-78,4.1032,,9.1464,1685.8659,467.3994,1.933
23-Jan-78,4.1001,,9.175,1690.7641,468.8476,1.9418
24-Jan-78,4.1068,,9.1802,1689.3542,470.1784,1.9457
25-Jan-78,4.0986,,9.175,1690.4874,470.6798,1.9506
26-Jan-78,4.1071,,9.2006,1693.208,469.8105,1.9525
27-Jan-78,4.1151,,9.2227,1693.9344,470.4734,1.9512
30-Jan-78,4.1226,,9.2314,1691.7088,471.0015,1.9483
31-Jan-78,4.1113,,9.2402,1692.4815,471.4665,1.952
01-Feb-78,4.1208,,9.3022,1689.1974,470.5635,1.9481
02-Feb-78,4.114,,9.4511,1694.1829,471.6597,1.9507
03-Feb-78,4.0834,,9.5156,1682.2808,468.4146,1.938
06-Feb-78,4.0768,,9.5543,1679.068,467.0589,1.9372
07-Feb-78,4.079,,9.5309,1676.6369,467.1088,1.9354
08-Feb-78,4.0677,,9.4014,1668.5851,465.95,1.929
09-Feb-78,4.0797,,9.4712,1672.1295,466.8436,1.9335
10-Feb-78,4.0814,,9.4375,1672.0023,467.4717,1.9353
13-Feb-78,4.0705,,9.4255,1672.4523,467.8792,1.9402
14-Feb-78,4.0405,,9.3968,1663.8117,466.2828,1.938
15-Feb-78,4.0323,,9.363,1659.0397,465.2001,1.9335
16-Feb-78,4.0099,,9.378,1659.3606,465.3534,1.9376
17-Feb-78,4.0075,,9.3618,1663.9506,466.3337,1.9433
20-Feb-78,3.9678,,9.357,1680.2422,462.1253,1.9565
21-Feb-78,3.9726,,9.3622,1659.7017,463.3285,1.9439
22-Feb-78,3.9683,,9.3549,1659.716,464.6621,1.9446
23-Feb-78,3.9435,,9.3427,1663.7005,464.977,1.9527
24-Feb-78,3.9526,,9.353,1654.964,463.9577,1.9445
27-Feb-78,3.9633,,9.2592,1649.2816,462.042,1.93
28-Feb-78,3.9245,,9.2366,1651.8461,461.7733,1.9364
01-Mar-78,3.9138,,9.1663,1646.7782,461.8613,1.9375
02-Mar-78,3.8996,,9.1792,1649.7268,462.2067,1.9396
03-Mar-78,3.9349,,9.2414,1649.0179,460.365,1.9374
06-Mar-78,3.9292,,9.254,1651.5439,457.7886,1.9365
07-Mar-78,3.905,,9.2453,1652.7451,455.9117,1.937
08-Mar-78,3.9057,,9.2656,1651.0711,453.0974,1.9359
09-Mar-78,3.9069,,9.3401,1646.4411,451.5892,1.926
